idsubsls,OPEN,DRAFT,SUBMITTED BY Pencacah,SUBMITTED RESPONDENT,APPROVED BY Pengawas,REJECTED BY Pengawas
1708030002200100,0,0,0,0,1,0
1708030007200100,1,0,0,0,0,0
1708050021000200,8,5,0,0,314,23
1708050005000500,89,22,2,0,107,1
1708050021000900,48,23,80,0,27,5
1708050021000100,150,4,0,0,9,14
1708050010000500,94,3,21,0,23,12
1708040009000100,132,7,0,0,2,0
1708040012000100,0,1,0,0,126,1
1708040008000200,36,0,0,0,26,58
1708040008000300,62,0,2,0,30,24
1708050010000700,112,1,0,0,0,0
1708050005001300,12,13,0,0,87,0
1708050005000100,111,0,0,0,0,0
1708050021001502,35,1,50,0,19,6
1708040008000100,7,2,0,0,85,1
1708040009000200,51,1,0,0,42,0
1708040005000100,87,0,0,0,0,0
1708040009000300,25,12,0,0,21,23
1708040006000500,58,0,13,0,8,0
1708040012000300,73,0,0,0,4,0
1708040012000200,19,22,0,0,19,2
1708040013000200,58,0,0,0,0,0
1708040007000300,53,0,0,0,0,0
1708040013000300,50,0,0,0,0,0
1708040013100200,2,0,0,0,0,0
1708040008200100,1,0,0,0,0,0
1708040009200100,1,0,0,0,0,0
1708040012200100,0,0,0,0,1,0
1708040013100100,1,0,0,0,0,0
1708050001000400,87,21,3,0,193,35
1708050001000500,64,17,93,1,66,24
1708050001000700,98,3,84,1,24,0
1708050001000600,124,8,28,0,33,4
1708050001000901,97,2,66,0,32,0
1708050009000101,38,0,22,0,127,0
1708050002000400,19,11,15,0,78,21
1708050001000801,57,12,36,0,31,0
1708050001000200,104,2,4,0,0,0
1708050019000100,110,0,0,0,0,0
1708050019000200,21,39,49,0,0,0
1708050005001000,64,5,28,0,2,1
1708050001000102,67,0,0,0,29,0
1708050001000902,72,2,1,0,13,5
1708050019000600,1,19,67,0,0,2
1708050002000300,21,6,57,0,0,2
1708050019001000,1,6,58,0,0,4
1708050002000100,0,0,0,0,25,40
1708050002000200,1,3,0,0,12,42
1708050019000800,2,3,44,0,0,2
1708050021000700,29,1,16,0,2,0
1708050005000300,286,10,0,0,263,1
1708050022000400,49,26,26,0,255,1
1708050003000101,9,16,0,0,219,4
1708050005000601,95,16,2,0,68,0
1708050005001100,62,22,4,0,54,1
1708050018000300,54,10,0,0,74,2
1708050003000300,126,2,0,0,9,0
1708050005000400,57,20,7,0,45,1
1708050003000200,125,0,0,0,0,0
1708050018000100,125,0,0,0,0,0
1708050022000100,123,1,0,0,0,0
1708050011000400,119,0,0,0,0,0
1708050005000200,107,0,0,0,0,0
1708050023000300,0,1,0,0,105,0
1708050003000102,41,3,5,0,55,0
1708050005000800,28,12,0,0,42,14
1708050018000200,32,10,11,0,33,0
1708050006000100,0,0,0,0,73,0
1708050006000200,2,5,0,0,61,0
1708050019000900,62,0,0,0,0,0
1708050011000100,275,2,0,0,215,0
1708050010000100,163,6,0,0,273,3
1708050009000200,176,3,0,0,69,0
1708050009001200,3,21,0,0,197,0
1708050011000301,121,0,0,0,59,5
1708050021001600,13,8,0,0,131,16
1708050015000100,0,21,0,0,120,10
1708050023000100,65,16,0,0,54,0
1708050011000302,55,7,0,0,55,9
1708050005001200,6,1,0,0,116,0
1708050023000200,93,1,0,0,8,0
1708050009000600,0,1,0,0,94,0
1708050009000400,57,3,0,0,31,0
1708050016000400,3,2,0,0,85,0
1708050015000401,78,0,0,0,0,0
1708050011001100,76,0,0,0,0,0
1708050010000300,0,0,0,0,60,9
1708050011001000,67,0,0,0,0,0
1708050011000500,55,0,0,0,0,0
1708050020000600,0,0,0,0,47,0
1708050009000103,0,26,0,0,274,0
1708050022000300,88,2,0,0,98,0
1708050011000900,4,4,0,0,163,1
1708050008000100,48,3,0,0,120,0
1708050009000800,12,59,2,0,81,5
1708050017000200,1,18,1,0,126,12
1708050021000800,39,3,0,0,109,0
1708050010000800,49,75,0,0,19,0
1708050021001100,132,0,0,0,0,0
1708050021001800,28,14,0,0,54,36
1708050009001000,95,11,5,0,19,0
1708050016000300,107,21,0,0,1,0
1708050011000800,15,12,0,0,97,0
1708050010000600,122,0,0,0,0,0
1708050011000700,78,11,5,0,19,0
1708050020000700,44,23,0,0,32,1
1708050021000400,0,4,0,0,90,1
1708050009000700,0,16,0,0,65,5
1708050021000300,5,27,0,0,49,1
1708050010000200,0,0,1,0,48,28
1708050020000800,74,0,0,0,0,0
1708050010000900,41,0,17,0,14,1
1708050021000600,16,11,0,0,31,12
1708050016000200,68,0,0,0,0,0
1708050010000400,61,1,0,0,0,0
1708050010001000,0,0,18,0,32,10
1708050010500100,0,0,0,0,33,0
1708050011200100,0,0,0,0,20,0
1708050011100200,0,0,0,0,2,0
1708050017100200,0,0,0,0,1,0
1708050017200100,0,0,0,0,1,0
1708050020000100,39,5,0,0,285,1
1708050014000200,197,32,7,0,68,2
1708050012000600,148,1,0,0,40,0
1708050013000200,2,1,1,0,160,0
1708050015000300,64,43,6,0,26,25
1708050012000100,81,20,3,0,59,0
1708050012000300,11,4,5,0,116,0
1708050014000100,5,28,0,0,39,54
1708050012000200,0,0,0,0,122,0
1708050012000400,3,0,0,0,110,0
1708050012000500,113,0,0,0,0,0
1708050016000100,112,0,0,0,0,0
1708050014000300,63,17,0,0,20,11
1708050013000100,10,2,0,0,87,0
1708050020000300,84,2,2,0,4,0
1708050020000900,34,6,23,0,12,4
1708050020001000,78,0,0,0,0,0
1708050013000400,3,0,0,0,60,0
1708050020000200,6,2,3,0,50,2
1708050020000500,9,6,16,0,16,15
1708050020000400,33,4,0,0,9,0
1708050013000300,8,0,0,0,37,0
1708050012100100,1,0,0,0,0,0
1708050013200100,1,0,0,0,0,0
1708050016100200,0,0,0,0,1,0
1708050016200100,0,0,0,0,1,0
1708070003000700,89,37,0,0,133,0
1708070001000200,162,11,0,1,38,2
1708070017000300,43,24,0,0,139,1
1708070005000400,126,27,3,0,35,0
1708050017000400,169,0,0,0,0,0
1708070014000100,141,6,0,0,18,1
1708070001000600,30,27,0,0,93,0
1708070017000101,11,5,0,0,128,1
1708070017000200,87,13,0,0,43,2
1708070017000102,5,16,0,0,106,0
1708070003000100,123,0,0,0,0,0
1708070001000100,7,5,0,0,108,0
1708050017000100,12,2,0,0,94,0
1708070014000201,99,0,0,0,0,0
1708050017000300,38,11,0,0,48,0
1708070006000200,86,2,0,0,2,0
1708070001000700,84,0,0,0,0,0
1708070007000100,81,0,0,0,0,0
1708050015000402,0,14,2,0,59,0
1708070001000800,74,0,0,0,0,0
1708070001000400,10,9,1,0,51,2
1708070001000300,40,7,0,0,23,0
1708070001000500,68,0,0,0,0,0
1708050015200100,0,0,0,0,1,0
1708070001200100,1,0,0,0,0,0
1708070001200200,1,0,0,0,0,0
1708070002200100,0,0,0,0,1,0
1708070005200100,0,1,0,0,0,0
1708070017200100,1,0,0,0,0,0
1708080003000200,213,11,2,1,79,0
1708080001000200,4,24,0,0,225,2
1708080001000301,35,5,0,0,214,1
1708080006000102,22,0,17,0,103,0
1708080008000500,111,14,0,0,10,0
1708080005000400,16,0,0,0,113,0
1708080006000200,1,0,0,0,125,0
1708080008000100,2,1,0,0,110,13
1708080004000200,1,1,0,0,120,2
1708080008000200,1,5,0,0,115,0
1708070015000100,26,2,0,0,79,0
1708080004000300,3,3,0,0,94,0
1708070015000300,59,0,0,0,38,0
1708080004000400,18,12,1,0,60,0
1708070010000600,14,6,1,0,68,1
1708070015000400,90,0,0,0,0,0
1708080003001300,83,1,0,0,0,0
1708070010000400,22,3,0,0,57,0
1708070011000100,17,0,0,0,65,0
1708070010000500,68,4,0,0,6,0
1708070015000200,12,4,0,0,60,1
1708080006000101,51,0,0,1,25,0
1708070012000200,76,0,0,0,0,0
1708080008000400,11,11,0,0,46,0
1708080004000500,62,1,0,0,0,0
1708080004000600,2,2,0,0,55,2
1708080008100100,0,1,0,0,2,0
1708080001100100,1,0,0,0,0,0
1708080004100100,1,0,0,0,0,0
1708080005000100,150,15,0,0,92,0
1708080005000600,7,2,0,0,187,0
1708080003000500,52,5,0,0,118,0
1708080006000300,22,0,0,0,141,0
1708080005000200,2,6,0,0,139,0
1708080007000100,0,0,0,0,139,0
1708080001000100,6,0,0,0,121,0
1708080003000700,7,2,0,0,111,0
1708080002000100,0,0,0,0,117,0
1708080003000100,97,10,0,0,4,0
1708080002000400,105,0,0,0,0,0
1708080003001400,99,0,0,0,0,0
1708080003000800,1,0,0,0,91,0
1708080003000400,87,1,0,0,2,0
1708080003001000,1,0,0,0,87,0
1708080002000200,0,0,0,0,85,0
1708080001000302,77,0,0,0,4,0
1708080003000900,41,3,0,0,37,0
1708080007000400,38,2,0,0,41,0
1708080004000100,0,0,0,0,79,0
1708080002000300,32,1,0,0,38,1
1708080007000300,65,1,0,0,0,0
1708080007000200,0,1,0,0,60,0
1708080003000600,56,0,0,0,0,0
1708080003000300,53,0,0,0,0,0
1708080006000400,0,2,0,0,49,0
1708080003001100,0,0,0,0,47,1
1708080002100100,0,0,0,0,2,0
1708080005100100,0,0,0,0,1,0
1708010002000200,121,0,0,0,68,1
1708020009000400,98,0,1,0,48,0
1708010004000100,71,7,0,0,47,1
1708020010000200,61,7,10,0,46,0
1708020010000300,0,1,4,0,97,16
1708010005000100,16,4,0,0,93,0
1708020001000200,3,1,1,0,101,1
1708020009000600,2,1,2,1,99,0
1708020001000500,7,26,1,0,57,1
1708010005000200,11,2,0,0,76,0
1708020016000100,10,35,3,0,38,1
1708010002000600,81,0,0,0,0,0
1708020016000300,17,41,0,0,15,0
1708020002000200,72,0,0,0,0,0
1708010005000400,65,0,0,0,0,0
1708020008000500,53,0,0,0,12,0
1708020010000100,64,0,0,0,0,0
1708020001000100,7,6,0,0,47,1
1708010003000100,0,33,2,0,25,0
1708010005000300,50,9,1,0,0,0
1708010002000800,16,1,3,0,39,0
1708020008000600,6,22,0,0,30,0
1708020001000300,0,0,3,0,51,1
1708020001000400,1,4,0,0,38,12
1708020008000100,0,6,0,0,31,14
1708010002000500,22,0,0,0,28,0
1708010003000400,5,2,1,0,42,0
1708010004000200,24,8,9,0,9,0
1708010002000700,3,0,0,0,44,0
1708020012000200,43,0,2,0,2,0
1708020008000200,2,7,0,0,31,5
1708020012000100,11,1,0,0,29,2
1708020008000400,28,0,0,0,12,0
1708010003000500,12,1,1,0,22,0
1708020008000300,7,21,0,0,8,0
1708010003000300,9,3,0,0,20,0
1708010003000200,1,13,0,0,15,0
1708020009000700,27,0,0,0,2,0
1708010004001200,19,0,0,0,0,0
1708010004001300,17,0,0,0,0,0
1708020009000800,8,0,1,0,0,0
1708010004001000,2,0,0,0,5,0
1708020016000200,7,0,0,0,0,0
1708010004001100,0,0,0,0,1,1
1708020009100100,2,0,0,0,0,0
1708010002100100,1,0,0,0,0,0
1708010004100100,0,0,0,0,1,0
1708020001200100,1,0,0,0,0,0
1708020008100100,0,0,0,0,1,0
1708020010200100,0,0,1,0,0,0
1708020006000300,106,50,0,1,14,43
1708020009000100,50,29,1,0,23,65
1708020003000100,6,26,0,0,55,76
1708040002000100,50,7,67,0,21,14
1708020006000200,26,25,0,0,9,95
1708020006000400,26,11,1,0,40,71
1708020003000200,3,7,0,0,57,59
1708020002000100,117,1,0,0,0,0
1708020006000100,5,19,0,0,35,48
1708020009000200,70,8,0,0,10,14
1708020014000100,1,2,0,0,26,69
1708020009000300,5,4,0,0,72,2
1708020014000600,81,0,0,0,0,0
1708020011000100,2,0,0,0,64,11
1708020011000400,57,0,0,0,19,0
1708020015000100,28,0,0,0,15,33
1708020011000200,11,0,0,0,15,48
1708020015000500,31,2,0,0,20,18
1708020014000300,68,0,0,0,0,0
1708020007000100,65,0,0,0,0,0
1708020009000500,8,1,0,0,56,0
1708020019000200,0,0,12,0,52,0
1708040002000200,64,0,0,0,0,0
1708020017000100,63,0,0,0,0,0
1708020011000300,6,0,0,0,37,15
1708020007000200,57,0,0,0,0,0
1708020014000200,5,0,0,0,27,22
1708020019000100,50,4,0,0,0,0
1708020015000200,16,7,0,0,11,17
1708020015000400,50,0,0,0,0,0
1708020014000500,19,0,0,0,7,22
1708020006000500,39,0,0,0,0,0
1708020018000100,36,0,0,0,0,0
1708020015000300,22,1,0,0,12,0
1708020017000200,33,0,0,0,0,0
1708020017000400,24,0,0,0,0,0
1708040002200200,0,1,0,0,22,0
1708020017000300,22,0,0,0,0,0
1708020002000300,19,0,0,0,0,0
1708020017000500,18,0,0,0,0,0
1708020018000300,9,0,0,0,0,0
1708020015000600,1,0,0,0,4,0
1708020018000200,5,0,0,0,0,0
1708020019000300,0,0,0,0,2,1
1708020002200100,2,0,0,0,0,0
1708020011200200,2,0,0,0,0,0
1708020011100100,1,0,0,0,0,0
1708040002100100,0,0,0,0,1,0
1708050014000400,84,7,0,0,167,1
1708050021001700,30,30,0,0,199,0
1708050011000200,179,9,0,0,8,0
1708050005000700,162,0,0,0,9,0
1708050007000200,17,0,0,0,146,0
1708050015000200,153,0,0,0,3,0
1708050007000300,4,0,0,0,149,0
1708050021001400,44,13,0,0,94,0
1708050021001501,53,1,0,0,83,0
1708050009000102,38,0,0,0,90,0
1708050011001200,1,13,0,0,99,0
1708050021001200,110,0,0,0,2,0
1708050011000600,9,6,0,0,96,0
1708050022000200,99,4,0,0,7,0
1708050021001300,33,20,0,0,47,0
1708050009000900,32,0,0,1,62,2
1708050005000900,47,0,0,0,42,0
1708060005000100,16,5,0,0,55,1
1708050019000500,29,0,0,0,45,0
1708050021001000,69,0,0,0,3,0
1708050019000300,15,2,0,0,47,7
1708050021000500,40,0,0,0,8,0
1708050014200100,1,0,0,0,0,0
1708050009000300,73,43,22,0,109,0
1708060004000300,172,4,0,1,27,0
1708060007000200,3,6,19,0,126,0
1708050008000300,9,5,13,0,113,1
1708050008000200,43,8,0,0,80,0
1708060005000300,12,6,4,0,93,10
1708060005000200,7,3,0,0,99,12
1708060012000400,4,1,0,0,114,0
1708060008000400,6,2,4,0,103,1
1708060005000400,90,5,0,0,13,0
1708060004000600,12,9,0,0,79,1
1708060012000200,90,0,0,0,5,0
1708060008000100,75,0,11,0,6,0
1708050008000401,90,0,0,0,0,0
1708060007000500,85,0,0,0,4,0
1708060012000100,2,3,0,0,82,2
1708060009000200,83,0,0,0,0,0
1708060008000200,1,2,1,0,76,1
1708050005000602,56,11,4,0,6,0
1708060007000400,67,0,0,0,9,0
1708060012000300,46,3,11,0,13,0
1708050009000500,1,6,1,0,57,0
1708060008000300,59,0,0,0,0,0
1708060004000800,2,2,13,0,40,1
1708050008000402,50,0,0,0,0,0
1708060007000300,0,0,0,0,50,0
1708060007000100,0,3,1,0,39,0
1708060004000700,0,0,0,0,41,1
1708060007100100,7,0,0,0,6,0
1708060008200100,1,0,0,0,0,0
1708060012200100,0,0,0,0,1,0
1708060013000300,96,3,0,0,30,10
1708060013000100,14,0,2,0,95,4
1708060004000100,58,8,1,0,45,1
1708060010000100,2,1,0,0,97,4
1708060013000200,72,2,0,0,0,30
1708060003000500,53,1,0,0,41,4
1708060006000400,86,0,0,0,10,1
1708060006000300,46,3,0,0,46,1
1708060015000100,1,0,0,0,87,5
1708060004000200,19,2,0,0,70,1
1708060010000200,4,2,1,0,78,5
1708060003000100,66,0,0,0,21,0
1708060009000300,82,0,0,0,0,0
1708060011000100,1,0,1,0,73,5
1708060011000200,28,0,28,0,19,5
1708060010000300,66,0,0,0,11,2
1708060015000600,39,1,0,0,38,0
1708060004000400,28,15,3,0,27,0
1708060003000200,22,1,1,0,48,0
1708060010000400,66,0,0,0,5,0
1708060006000200,15,6,1,0,40,8
1708060009000100,69,0,0,0,0,0
1708060004000900,0,0,0,0,65,0
1708060004001000,56,0,0,0,7,0
1708060002000400,61,0,0,1,0,0
1708060006000100,58,0,0,0,2,0
1708060003000600,56,0,0,0,1,0
1708060015000500,14,0,7,0,34,1
1708060003000300,1,0,1,0,43,10
1708060002000300,47,1,0,0,2,0
1708060015000200,43,0,0,0,6,0
1708060003000400,46,0,0,0,2,0
1708060011000300,29,0,6,0,11,0
1708060004000500,16,7,0,0,16,0
1708060015000400,35,0,0,0,1,0
1708060004100100,0,0,0,0,7,1
1708060003200100,2,0,0,0,0,0
1708060002200100,0,0,0,0,1,0
1708060006100200,1,0,0,0,0,0
1708060006200100,0,0,0,0,1,0
1708060009200100,0,0,0,0,1,0
1708060013200100,1,0,0,0,0,0
1708070003001100,1,3,1,0,199,1
1708070003001200,140,16,0,0,15,0
1708070006000400,1,0,0,0,154,1
1708070008000400,95,0,1,0,39,0
1708070004000102,0,2,1,0,127,0
1708070006000300,120,0,0,0,10,0
1708070003001000,75,9,3,0,42,0
1708070003000400,123,1,0,0,3,0
1708070008000300,6,3,0,0,109,0
1708070003000300,19,4,2,0,89,1
1708070005000100,15,22,1,0,77,0
1708070003000200,2,3,0,0,109,0
1708070004000101,1,6,1,0,100,2
1708070008000500,101,0,0,0,1,0
1708070006000100,100,0,0,0,0,0
1708070003000900,97,0,0,0,0,0
1708070005000200,93,1,0,1,0,0
1708070004000200,0,1,0,0,92,0
1708070003000600,81,0,0,0,0,0
1708070002000100,79,0,0,0,0,0
1708070003000500,58,0,0,0,17,1
1708070014000202,74,0,0,0,0,0
1708070002000200,0,2,0,0,65,1
1708070002000300,0,1,0,0,65,0
1708070002000502,59,3,0,0,0,0
1708070005000300,61,0,0,0,0,0
1708070002000501,0,7,0,0,53,0
1708070012000300,11,3,0,1,23,0
1708070009000100,17,0,0,0,0,0
1708070008100100,0,0,0,0,2,0
1708070003200100,0,0,0,0,1,0
1708070003200200,0,0,0,0,1,0
1708070006200100,1,0,0,0,0,0
1708070014200100,1,0,0,0,0,0
1708070014200200,1,0,0,0,0,0
1708070008000600,0,10,36,0,136,0
1708070010000100,122,35,25,0,0,0
1708080003001200,160,1,0,0,0,0
1708070015000700,1,5,3,0,148,0
1708070011000200,153,3,0,0,0,0
1708070013000300,4,4,40,0,91,0
1708070009000700,9,12,5,0,105,1
1708070013000400,1,2,11,0,117,1
1708070007000500,127,4,0,0,0,0
1708070016000100,8,5,5,0,104,0
1708070009000500,50,17,22,0,19,0
1708070015000500,1,2,6,0,96,1
1708080003001600,66,11,6,0,20,0
1708070003000800,2,2,1,0,84,1
1708070008000100,1,2,3,0,74,4
1708080003001500,5,1,9,0,66,0
1708070007000300,11,2,3,1,59,1
1708070009000600,0,9,3,0,62,1
1708070008000200,0,3,1,0,66,3
1708070010000200,70,0,0,0,0,0
1708070009000300,63,0,0,0,0,0
1708070008100200,49,0,2,0,11,0
1708070012000100,22,17,15,0,8,0
1708070015000600,15,23,0,0,24,0
1708070013000200,20,10,26,0,0,0
1708070016000200,50,0,0,0,0,0
1708070008000700,39,8,0,0,0,0
1708070010000300,46,0,0,0,0,0
1708070007000200,44,0,0,0,0,0
1708070002000400,0,0,0,0,41,0
1708070009000200,41,0,0,0,0,0
1708070013000100,41,0,0,0,0,0
1708070007000400,24,0,15,0,0,0
1708070009000400,23,0,0,0,0,0
1708070013200100,21,0,0,0,0,0
1708070012200100,0,0,2,0,0,0
1708070016100100,2,0,0,0,0,0
1708070007100100,1,0,0,0,0,0
1708070009100100,1,0,0,0,0,0
1708070015100100,0,0,0,0,1,0
1708050019000400,28,7,41,0,251,1
1708050007000400,64,7,118,0,1,0
1708040005000400,72,11,63,0,4,0
1708040006000200,5,14,38,0,72,0
1708040010000100,0,21,3,0,91,10
1708050004000200,13,6,104,0,0,0
1708040006000400,49,11,54,0,0,0
1708040010000200,1,3,47,0,62,0
1708050004000300,93,2,12,0,0,0
1708040005000300,92,1,9,0,0,0
1708050009001100,56,7,36,0,0,0
1708050004000100,14,5,40,0,30,8
1708050005001400,89,0,0,0,0,0
1708040005000200,22,2,57,0,7,0
1708040006000600,4,2,0,1,81,0
1708040006000700,0,1,2,0,78,2
1708040007000100,38,11,34,0,0,0
1708040013000100,83,0,0,0,0,0
1708040010000300,79,1,0,0,0,0
1708050007000100,11,0,20,0,47,0
1708040006000100,4,0,38,0,30,5
1708040007000200,75,0,0,0,0,0
1708050003000400,75,0,0,0,0,0
1708040005000500,60,0,0,0,0,0
1708040006000300,0,0,0,0,57,0
1708040006200200,0,0,0,0,52,0
1708050019000700,14,2,9,0,10,6
1708040005100100,1,0,0,0,0,0
1708040006100100,1,0,0,0,0,0
1708040007100100,1,0,0,0,0,0
1708040007100200,1,0,0,0,0,0
1708040010200100,1,0,0,0,0,0
